,fig_path,fig_name
29860,Triangle_7693c8ae-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
28457,Triangle_36864d84-2a97-11ea-8123-8363a7ec19e6.png,Triangle
88921,Square_66ba2e54-2a87-11ea-8123-8363a7ec19e6.png,Square
53635,Circle_243233b4-2a92-11ea-8123-8363a7ec19e6.png,Circle
5081,Square_563308b6-2a8d-11ea-8123-8363a7ec19e6.png,Square
19061,Circle_7f6c4c52-2a96-11ea-8123-8363a7ec19e6.png,Circle
79173,Circle_a56884a2-2a87-11ea-8123-8363a7ec19e6.png,Circle
26457,Circle_8d75585c-2a8c-11ea-8123-8363a7ec19e6.png,Circle
83757,Circle_c53c732c-2a84-11ea-8123-8363a7ec19e6.png,Circle
42787,Circle_c41c5658-2a96-11ea-8123-8363a7ec19e6.png,Circle
30775,Circle_f7b706ec-2a8d-11ea-8123-8363a7ec19e6.png,Circle
31045,Circle_e1266116-2a97-11ea-8123-8363a7ec19e6.png,Circle
32388,Triangle_3897e3de-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
18940,Triangle_6ee1b98c-2a85-11ea-8123-8363a7ec19e6.png,Triangle
69010,Square_25582ce8-2a84-11ea-8123-8363a7ec19e6.png,Square
31161,Circle_949a947e-2a98-11ea-8123-8363a7ec19e6.png,Circle
83581,Triangle_b0fdb82c-2a92-11ea-8123-8363a7ec19e6.png,Triangle
63534,Circle_2ff23e90-2a85-11ea-8123-8363a7ec19e6.png,Circle
25000,Triangle_4c8ba68e-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
55227,Triangle_18cb482c-2a87-11ea-8123-8363a7ec19e6.png,Triangle
35369,Square_eaac0afe-2a99-11ea-8123-8363a7ec19e6.png,Square
77822,Triangle_de28469e-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
52291,Circle_b0229870-2a90-11ea-8123-8363a7ec19e6.png,Circle
64375,Circle_5112e790-2a8b-11ea-8123-8363a7ec19e6.png,Circle
87947,Square_4514423a-2a8c-11ea-8123-8363a7ec19e6.png,Square
2265,Triangle_0d3e3574-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
48144,Square_2eb559c4-2a92-11ea-8123-8363a7ec19e6.png,Square
77587,Circle_04f13e90-2a8e-11ea-8123-8363a7ec19e6.png,Circle
2317,Square_33f508b6-2a93-11ea-8123-8363a7ec19e6.png,Square
66860,Circle_cd646414-2a8f-11ea-8123-8363a7ec19e6.png,Circle
16618,Triangle_faec0a16-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
34609,Triangle_37823a82-2a91-11ea-8123-8363a7ec19e6.png,Triangle
633,Triangle_8070b2a4-2a83-11ea-8123-8363a7ec19e6.png,Triangle
49204,Circle_92072be4-2a95-11ea-8123-8363a7ec19e6.png,Circle
38044,Square_88c0c49e-2a83-11ea-8123-8363a7ec19e6.png,Square
36219,Square_7504f6b8-2a89-11ea-8123-8363a7ec19e6.png,Square
60331,Square_e196ce22-2a8a-11ea-8123-8363a7ec19e6.png,Square
7472,Circle_003fd9dc-2a99-11ea-8123-8363a7ec19e6.png,Circle
82275,Square_2d81b5fc-2a92-11ea-8123-8363a7ec19e6.png,Square
45114,Square_e911b104-2a98-11ea-8123-8363a7ec19e6.png,Square
68197,Circle_c53bc4da-2a8a-11ea-8123-8363a7ec19e6.png,Circle
72011,Triangle_1eb32652-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
81633,Square_82b45d68-2a88-11ea-8123-8363a7ec19e6.png,Square
51856,Square_0fbf6500-2a8d-11ea-8123-8363a7ec19e6.png,Square
58589,Circle_7a01bf54-2a96-11ea-8123-8363a7ec19e6.png,Circle
18031,Square_57cd32c6-2a99-11ea-8123-8363a7ec19e6.png,Square
13936,Triangle_bead4d10-2a93-11ea-8123-8363a7ec19e6.png,Triangle
12626,Circle_7b24fde8-2a95-11ea-8123-8363a7ec19e6.png,Circle
928,Circle_7d702c5e-2a8f-11ea-8123-8363a7ec19e6.png,Circle
61073,Square_fd635f46-2a8d-11ea-8123-8363a7ec19e6.png,Square
64561,Square_0c6c719e-2a8e-11ea-8123-8363a7ec19e6.png,Square
41703,Triangle_c47a1ad6-2a87-11ea-8123-8363a7ec19e6.png,Triangle
76521,Triangle_beec7584-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
41105,Triangle_8731a586-2a96-11ea-8123-8363a7ec19e6.png,Triangle
23312,Circle_0f1d6cec-2a87-11ea-8123-8363a7ec19e6.png,Circle
87128,Circle_4af185e2-2a95-11ea-8123-8363a7ec19e6.png,Circle
610,Circle_1304f2ee-2a8c-11ea-8123-8363a7ec19e6.png,Circle
46908,Square_b27fd812-2a86-11ea-8123-8363a7ec19e6.png,Square
7553,Triangle_ae60c96a-2a88-11ea-8123-8363a7ec19e6.png,Triangle
44091,Triangle_4fb49b4c-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
26050,Circle_7a0079d8-2a86-11ea-8123-8363a7ec19e6.png,Circle
17516,Triangle_cca7a370-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
52806,Square_fbdad720-2a8e-11ea-8123-8363a7ec19e6.png,Square
76019,Circle_d00ba92c-2a88-11ea-8123-8363a7ec19e6.png,Circle
88268,Square_52ac46ac-2a93-11ea-8123-8363a7ec19e6.png,Square
13015,Triangle_81e02088-2a93-11ea-8123-8363a7ec19e6.png,Triangle
36302,Triangle_68c461d6-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
14828,Square_6c64648e-2a94-11ea-8123-8363a7ec19e6.png,Square
71856,Square_272539e2-2a8b-11ea-8123-8363a7ec19e6.png,Square
4646,Triangle_315f81a6-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
6278,Circle_6d1df868-2a85-11ea-8123-8363a7ec19e6.png,Circle
12453,Circle_d5288d76-2a92-11ea-8123-8363a7ec19e6.png,Circle
89282,Circle_36f96a86-2a91-11ea-8123-8363a7ec19e6.png,Circle
54205,Triangle_6420b67e-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
52181,Circle_e43a3f1e-2a8b-11ea-8123-8363a7ec19e6.png,Circle
63208,Triangle_2293f778-2a96-11ea-8123-8363a7ec19e6.png,Triangle
26370,Square_a7b021f0-2a8e-11ea-8123-8363a7ec19e6.png,Square
769,Circle_f482b8d6-2a88-11ea-8123-8363a7ec19e6.png,Circle
48251,Circle_1ba13078-2a89-11ea-8123-8363a7ec19e6.png,Circle
33977,Square_0b3877c8-2a8e-11ea-8123-8363a7ec19e6.png,Square
35998,Circle_ccd17432-2a8b-11ea-8123-8363a7ec19e6.png,Circle
84994,Triangle_3c587670-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
82577,Circle_39621ee4-2a91-11ea-8123-8363a7ec19e6.png,Circle
64654,Square_ae956346-2a8d-11ea-8123-8363a7ec19e6.png,Square
7476,Circle_b65fdd36-2a83-11ea-8123-8363a7ec19e6.png,Circle
47637,Triangle_568de15e-2a93-11ea-8123-8363a7ec19e6.png,Triangle
81926,Circle_a59fdbea-2a92-11ea-8123-8363a7ec19e6.png,Circle
88931,Circle_e586840c-2a83-11ea-8123-8363a7ec19e6.png,Circle
50203,Square_589f32b8-2a84-11ea-8123-8363a7ec19e6.png,Square
34957,Square_e83a5de2-2a86-11ea-8123-8363a7ec19e6.png,Square
24936,Triangle_868cd262-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
65285,Triangle_f1f4c436-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
59974,Square_7825e51e-2a8e-11ea-8123-8363a7ec19e6.png,Square
63222,Square_a071f470-2a9a-11ea-8123-8363a7ec19e6.png,Square
73940,Square_0128a08e-2a96-11ea-8123-8363a7ec19e6.png,Square
32199,Triangle_fa525ea2-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
18194,Square_ca8d2810-2a9a-11ea-8123-8363a7ec19e6.png,Square
44340,Triangle_94fd9f7a-2a8d-11ea-8123-8363a7ec19e6.png,Triangle
28729,Circle_f7a38712-2a91-11ea-8123-8363a7ec19e6.png,Circle
85283,Triangle_67879f6e-2a92-11ea-8123-8363a7ec19e6.png,Triangle
11539,Triangle_a7777656-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
45747,Square_7fa2cab2-2a95-11ea-8123-8363a7ec19e6.png,Square
36878,Square_adb4825c-2a8a-11ea-8123-8363a7ec19e6.png,Square
28392,Circle_1cf9a78a-2a92-11ea-8123-8363a7ec19e6.png,Circle
33087,Triangle_2ba10786-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
11609,Square_4aa9eaee-2a94-11ea-8123-8363a7ec19e6.png,Square
9352,Circle_969d4826-2a88-11ea-8123-8363a7ec19e6.png,Circle
18601,Square_1650065c-2a8a-11ea-8123-8363a7ec19e6.png,Square
23108,Triangle_c21c9352-2a84-11ea-8123-8363a7ec19e6.png,Triangle
7621,Circle_649773ee-2a8b-11ea-8123-8363a7ec19e6.png,Circle
24876,Triangle_0a5810e2-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
43646,Circle_45f74e24-2a85-11ea-8123-8363a7ec19e6.png,Circle
53079,Square_62b1be24-2a89-11ea-8123-8363a7ec19e6.png,Square
57954,Square_17eec79a-2a95-11ea-8123-8363a7ec19e6.png,Square
88999,Triangle_22ded5ca-2a89-11ea-8123-8363a7ec19e6.png,Triangle
75238,Circle_61cb2f12-2a8f-11ea-8123-8363a7ec19e6.png,Circle
32930,Circle_5e7d3278-2a86-11ea-8123-8363a7ec19e6.png,Circle
27033,Square_ec2c4908-2a89-11ea-8123-8363a7ec19e6.png,Square
21169,Triangle_a3bfd974-2a92-11ea-8123-8363a7ec19e6.png,Triangle
23751,Triangle_c18adb0e-2a90-11ea-8123-8363a7ec19e6.png,Triangle
55558,Circle_7a0b38e8-2a84-11ea-8123-8363a7ec19e6.png,Circle
66053,Circle_9dd188e0-2a8e-11ea-8123-8363a7ec19e6.png,Circle
32150,Triangle_064f3e44-2a94-11ea-8123-8363a7ec19e6.png,Triangle
73549,Circle_0a7296ae-2a91-11ea-8123-8363a7ec19e6.png,Circle
25654,Triangle_b342c94c-2a88-11ea-8123-8363a7ec19e6.png,Triangle
6886,Circle_830336b0-2a90-11ea-8123-8363a7ec19e6.png,Circle
36370,Circle_9013f12e-2a8f-11ea-8123-8363a7ec19e6.png,Circle
8678,Circle_74dbe7f6-2a92-11ea-8123-8363a7ec19e6.png,Circle
14533,Circle_6fe8cd8a-2a98-11ea-8123-8363a7ec19e6.png,Circle
83938,Square_44f49f3a-2a9a-11ea-8123-8363a7ec19e6.png,Square
25405,Square_de6f125a-2a8e-11ea-8123-8363a7ec19e6.png,Square
5589,Square_14eb66b6-2a95-11ea-8123-8363a7ec19e6.png,Square
40612,Triangle_f5d8dede-2a85-11ea-8123-8363a7ec19e6.png,Triangle
64058,Triangle_f719e4e0-2a90-11ea-8123-8363a7ec19e6.png,Triangle
74924,Circle_39782c3a-2a95-11ea-8123-8363a7ec19e6.png,Circle
3983,Triangle_6175015e-2a86-11ea-8123-8363a7ec19e6.png,Triangle
40102,Square_9143733c-2a97-11ea-8123-8363a7ec19e6.png,Square
73749,Circle_c5fae104-2a93-11ea-8123-8363a7ec19e6.png,Circle
9964,Circle_e5f85e7e-2a97-11ea-8123-8363a7ec19e6.png,Circle
35541,Circle_1b5018de-2a87-11ea-8123-8363a7ec19e6.png,Circle
51046,Triangle_dbabb290-2a83-11ea-8123-8363a7ec19e6.png,Triangle
17580,Triangle_049be772-2a90-11ea-8123-8363a7ec19e6.png,Triangle
63798,Triangle_f1589d96-2a84-11ea-8123-8363a7ec19e6.png,Triangle
80437,Triangle_ba2c848a-2a99-11ea-8123-8363a7ec19e6.png,Triangle
49094,Triangle_4333286c-2a89-11ea-8123-8363a7ec19e6.png,Triangle
37471,Triangle_230fd32a-2a91-11ea-8123-8363a7ec19e6.png,Triangle
41766,Circle_6e09d2a2-2a89-11ea-8123-8363a7ec19e6.png,Circle
83074,Circle_69378ac2-2a97-11ea-8123-8363a7ec19e6.png,Circle
77185,Triangle_eae6061c-2a87-11ea-8123-8363a7ec19e6.png,Triangle
86189,Circle_3a95d710-2a91-11ea-8123-8363a7ec19e6.png,Circle
8128,Square_c1bbfb7c-2a99-11ea-8123-8363a7ec19e6.png,Square
35136,Circle_db651d02-2a89-11ea-8123-8363a7ec19e6.png,Circle
33704,Circle_cd5321f0-2a8e-11ea-8123-8363a7ec19e6.png,Circle
78168,Triangle_643f7ad0-2a96-11ea-8123-8363a7ec19e6.png,Triangle
7723,Circle_d3e4024c-2a97-11ea-8123-8363a7ec19e6.png,Circle
12766,Circle_da06ebd2-2a8b-11ea-8123-8363a7ec19e6.png,Circle
24563,Circle_ee04dcce-2a87-11ea-8123-8363a7ec19e6.png,Circle
17298,Circle_0117b5ec-2a98-11ea-8123-8363a7ec19e6.png,Circle
85903,Circle_f85f45b6-2a90-11ea-8123-8363a7ec19e6.png,Circle
60081,Triangle_e67263b4-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
32245,Circle_d01126a6-2a90-11ea-8123-8363a7ec19e6.png,Circle
89285,Triangle_8bceb504-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
74562,Circle_04bdb658-2a87-11ea-8123-8363a7ec19e6.png,Circle
58929,Circle_9e131498-2a90-11ea-8123-8363a7ec19e6.png,Circle
87214,Triangle_524134d0-2a97-11ea-8123-8363a7ec19e6.png,Triangle
69047,Square_5f4ae4ee-2a85-11ea-8123-8363a7ec19e6.png,Square
64555,Triangle_11faf1ba-2a86-11ea-8123-8363a7ec19e6.png,Triangle
57866,Triangle_9464f7dc-2a94-11ea-8123-8363a7ec19e6.png,Triangle
14218,Square_a9a4408a-2a99-11ea-8123-8363a7ec19e6.png,Square
89035,Triangle_f30a4c68-2a96-11ea-8123-8363a7ec19e6.png,Triangle
89482,Square_040dde1e-2a95-11ea-8123-8363a7ec19e6.png,Square
70948,Square_23831592-2a96-11ea-8123-8363a7ec19e6.png,Square
31806,Square_b7583c32-2a8e-11ea-8123-8363a7ec19e6.png,Square
66220,Circle_5abd5828-2a8d-11ea-8123-8363a7ec19e6.png,Circle
38947,Square_e5b2f7d8-2a85-11ea-8123-8363a7ec19e6.png,Square
66300,Square_894563a4-2a95-11ea-8123-8363a7ec19e6.png,Square
8409,Square_24bb9a40-2a84-11ea-8123-8363a7ec19e6.png,Square
7682,Triangle_550ecaf4-2a99-11ea-8123-8363a7ec19e6.png,Triangle
47430,Circle_5f5baa0a-2a89-11ea-8123-8363a7ec19e6.png,Circle
31037,Triangle_8ecd0312-2a91-11ea-8123-8363a7ec19e6.png,Triangle
41815,Triangle_496f3a3e-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
69631,Square_1ea5bb74-2a87-11ea-8123-8363a7ec19e6.png,Square
41351,Triangle_6f5f3684-2a92-11ea-8123-8363a7ec19e6.png,Triangle
72137,Square_1cc41094-2a91-11ea-8123-8363a7ec19e6.png,Square
50952,Triangle_048c19d8-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
11949,Circle_94841700-2a96-11ea-8123-8363a7ec19e6.png,Circle
23676,Square_3c85e554-2a84-11ea-8123-8363a7ec19e6.png,Square
53117,Circle_1753d512-2a8d-11ea-8123-8363a7ec19e6.png,Circle
33773,Circle_308c508e-2a85-11ea-8123-8363a7ec19e6.png,Circle
58136,Square_96433646-2a8e-11ea-8123-8363a7ec19e6.png,Square
74151,Circle_2b18729a-2a8f-11ea-8123-8363a7ec19e6.png,Circle
16503,Circle_ef6a2f04-2a98-11ea-8123-8363a7ec19e6.png,Circle
24909,Square_bc493280-2a8b-11ea-8123-8363a7ec19e6.png,Square
44871,Circle_779a297c-2a96-11ea-8123-8363a7ec19e6.png,Circle
9909,Triangle_0ced9e76-2a94-11ea-8123-8363a7ec19e6.png,Triangle
16684,Triangle_8fd1c594-2a88-11ea-8123-8363a7ec19e6.png,Triangle
267,Circle_de22399a-2a97-11ea-8123-8363a7ec19e6.png,Circle
53596,Triangle_1c4ecb6c-2a92-11ea-8123-8363a7ec19e6.png,Triangle
30118,Triangle_a708ee36-2a83-11ea-8123-8363a7ec19e6.png,Triangle
12801,Circle_aba3e30a-2a8e-11ea-8123-8363a7ec19e6.png,Circle
48834,Square_eb60e2a8-2a94-11ea-8123-8363a7ec19e6.png,Square
74480,Triangle_7e39079e-2a87-11ea-8123-8363a7ec19e6.png,Triangle
35720,Circle_4416f4e6-2a9a-11ea-8123-8363a7ec19e6.png,Circle
71866,Square_675546da-2a84-11ea-8123-8363a7ec19e6.png,Square
40511,Square_85692d7a-2a8a-11ea-8123-8363a7ec19e6.png,Square
74184,Circle_6da7038e-2a8e-11ea-8123-8363a7ec19e6.png,Circle
3003,Triangle_8f079946-2a96-11ea-8123-8363a7ec19e6.png,Triangle
6721,Triangle_4d6e8d40-2a97-11ea-8123-8363a7ec19e6.png,Triangle
79641,Circle_2c76bf96-2a87-11ea-8123-8363a7ec19e6.png,Circle
53438,Square_2c0d8dc4-2a90-11ea-8123-8363a7ec19e6.png,Square
88402,Square_98c597d0-2a91-11ea-8123-8363a7ec19e6.png,Square
79960,Square_3fab8398-2a83-11ea-8123-8363a7ec19e6.png,Square
25240,Triangle_32eebe24-2a90-11ea-8123-8363a7ec19e6.png,Triangle
35357,Triangle_f4ee57f2-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
42465,Square_87310828-2a92-11ea-8123-8363a7ec19e6.png,Square
14116,Triangle_99d37374-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
40028,Circle_f5122060-2a84-11ea-8123-8363a7ec19e6.png,Circle
89168,Triangle_95557266-2a85-11ea-8123-8363a7ec19e6.png,Triangle
53430,Square_f37f16cc-2a8e-11ea-8123-8363a7ec19e6.png,Square
6896,Triangle_f0188d10-2a89-11ea-8123-8363a7ec19e6.png,Triangle
25563,Circle_619499cc-2a92-11ea-8123-8363a7ec19e6.png,Circle
47275,Circle_f26fd012-2a95-11ea-8123-8363a7ec19e6.png,Circle
60521,Circle_68d5a0b8-2a8e-11ea-8123-8363a7ec19e6.png,Circle
31372,Square_b705aae0-2a8d-11ea-8123-8363a7ec19e6.png,Square
58715,Square_0a677aec-2a93-11ea-8123-8363a7ec19e6.png,Square
60628,Triangle_cbc6d596-2a86-11ea-8123-8363a7ec19e6.png,Triangle
64311,Triangle_a4f413ea-2a8e-11ea-8123-8363a7ec19e6.png,Triangle
11065,Triangle_11328ce4-2a85-11ea-8123-8363a7ec19e6.png,Triangle
58582,Circle_57f519e6-2a92-11ea-8123-8363a7ec19e6.png,Circle
28053,Square_98af64fa-2a83-11ea-8123-8363a7ec19e6.png,Square
48603,Square_2d268ef0-2a94-11ea-8123-8363a7ec19e6.png,Square
909,Circle_5ac24928-2a97-11ea-8123-8363a7ec19e6.png,Circle
80018,Triangle_0d099378-2a90-11ea-8123-8363a7ec19e6.png,Triangle
22198,Circle_78ada354-2a85-11ea-8123-8363a7ec19e6.png,Circle
75076,Square_ff7639ce-2a8e-11ea-8123-8363a7ec19e6.png,Square
75352,Triangle_f90f2884-2a93-11ea-8123-8363a7ec19e6.png,Triangle
71545,Triangle_eb60b63e-2a8f-11ea-8123-8363a7ec19e6.png,Triangle
23658,Triangle_dc2f2144-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
71060,Triangle_a0af6438-2a89-11ea-8123-8363a7ec19e6.png,Triangle
12077,Square_5baf79e8-2a86-11ea-8123-8363a7ec19e6.png,Square
9985,Triangle_14a5d840-2a99-11ea-8123-8363a7ec19e6.png,Triangle
82468,Circle_67c17afa-2a91-11ea-8123-8363a7ec19e6.png,Circle
70523,Triangle_a84354fa-2a95-11ea-8123-8363a7ec19e6.png,Triangle
61891,Triangle_1de46db8-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
74974,Triangle_78b75e2a-2a86-11ea-8123-8363a7ec19e6.png,Triangle
37959,Square_2d04de52-2a91-11ea-8123-8363a7ec19e6.png,Square
86278,Circle_7f25c55a-2a89-11ea-8123-8363a7ec19e6.png,Circle
43313,Triangle_35682c32-2a98-11ea-8123-8363a7ec19e6.png,Triangle
7326,Circle_4c868c84-2a92-11ea-8123-8363a7ec19e6.png,Circle
22814,Circle_e1924ae0-2a95-11ea-8123-8363a7ec19e6.png,Circle
54702,Square_db080e36-2a99-11ea-8123-8363a7ec19e6.png,Square
34980,Square_8478c940-2a8d-11ea-8123-8363a7ec19e6.png,Square
86106,Triangle_6454d2f8-2a97-11ea-8123-8363a7ec19e6.png,Triangle
15799,Square_334467c0-2a90-11ea-8123-8363a7ec19e6.png,Square
29437,Triangle_1881a954-2a98-11ea-8123-8363a7ec19e6.png,Triangle
25055,Triangle_f5ddbfc4-2a87-11ea-8123-8363a7ec19e6.png,Triangle
87996,Triangle_af0b16b8-2a97-11ea-8123-8363a7ec19e6.png,Triangle
59836,Square_6385e8ca-2a93-11ea-8123-8363a7ec19e6.png,Square
26401,Square_1921afbe-2a87-11ea-8123-8363a7ec19e6.png,Square
72525,Square_b66d7e7a-2a90-11ea-8123-8363a7ec19e6.png,Square
35681,Triangle_541d051c-2a98-11ea-8123-8363a7ec19e6.png,Triangle
75061,Circle_25ae567c-2a84-11ea-8123-8363a7ec19e6.png,Circle
50850,Circle_8036e2d4-2a8a-11ea-8123-8363a7ec19e6.png,Circle
56789,Circle_116e14a2-2a86-11ea-8123-8363a7ec19e6.png,Circle
84673,Triangle_e787d8fe-2a84-11ea-8123-8363a7ec19e6.png,Triangle
42120,Square_963c0e8a-2a83-11ea-8123-8363a7ec19e6.png,Square
22488,Triangle_bdec1148-2a90-11ea-8123-8363a7ec19e6.png,Triangle
18060,Circle_ff9c10de-2a90-11ea-8123-8363a7ec19e6.png,Circle
4510,Triangle_11a3ef92-2a99-11ea-8123-8363a7ec19e6.png,Triangle
50657,Square_c9a9ffac-2a83-11ea-8123-8363a7ec19e6.png,Square
9725,Triangle_ba2a9312-2a91-11ea-8123-8363a7ec19e6.png,Triangle
11270,Square_d12f3dc0-2a9a-11ea-8123-8363a7ec19e6.png,Square
33740,Triangle_79eef3e8-2a86-11ea-8123-8363a7ec19e6.png,Triangle
72966,Square_a1f63a70-2a8d-11ea-8123-8363a7ec19e6.png,Square
71446,Circle_a25d4d5e-2a84-11ea-8123-8363a7ec19e6.png,Circle
40320,Circle_a4166552-2a90-11ea-8123-8363a7ec19e6.png,Circle
33978,Circle_313fdda4-2a8d-11ea-8123-8363a7ec19e6.png,Circle
9506,Square_5c744878-2a8a-11ea-8123-8363a7ec19e6.png,Square
63835,Square_81fff7ec-2a83-11ea-8123-8363a7ec19e6.png,Square
67906,Circle_6e879f6a-2a94-11ea-8123-8363a7ec19e6.png,Circle
73460,Circle_f44f8d7c-2a96-11ea-8123-8363a7ec19e6.png,Circle
74793,Triangle_de1cfa62-2a87-11ea-8123-8363a7ec19e6.png,Triangle
79442,Circle_e0a01cf8-2a8f-11ea-8123-8363a7ec19e6.png,Circle
29721,Circle_420c61fc-2a97-11ea-8123-8363a7ec19e6.png,Circle
73167,Square_e693bd58-2a90-11ea-8123-8363a7ec19e6.png,Square
41286,Square_8d573b44-2a8f-11ea-8123-8363a7ec19e6.png,Square
24163,Triangle_613b7bfe-2a96-11ea-8123-8363a7ec19e6.png,Triangle
23469,Square_be67795e-2a8c-11ea-8123-8363a7ec19e6.png,Square
61403,Triangle_cbb1f71c-2a85-11ea-8123-8363a7ec19e6.png,Triangle
63209,Circle_28af224c-2a8f-11ea-8123-8363a7ec19e6.png,Circle
16747,Square_89844d6c-2a86-11ea-8123-8363a7ec19e6.png,Square
7638,Square_bfdc0356-2a8f-11ea-8123-8363a7ec19e6.png,Square
1850,Triangle_7f9430d2-2a8c-11ea-8123-8363a7ec19e6.png,Triangle
83857,Square_613f012e-2a92-11ea-8123-8363a7ec19e6.png,Square
86339,Square_4d9dea44-2a84-11ea-8123-8363a7ec19e6.png,Square
42833,Circle_02e4f0f6-2a98-11ea-8123-8363a7ec19e6.png,Circle
85422,Square_6e7e05c0-2a8c-11ea-8123-8363a7ec19e6.png,Square
82106,Square_bb667c8a-2a93-11ea-8123-8363a7ec19e6.png,Square
12212,Circle_cbd235ba-2a8d-11ea-8123-8363a7ec19e6.png,Circle
9807,Square_ada91c1a-2a84-11ea-8123-8363a7ec19e6.png,Square
53645,Triangle_27bf26bc-2a89-11ea-8123-8363a7ec19e6.png,Triangle
61024,Circle_7a18fa06-2a97-11ea-8123-8363a7ec19e6.png,Circle
54291,Triangle_386ae0d2-2a98-11ea-8123-8363a7ec19e6.png,Triangle
12523,Circle_6ab83e16-2a86-11ea-8123-8363a7ec19e6.png,Circle
45737,Square_7ea155ea-2a98-11ea-8123-8363a7ec19e6.png,Square
58688,Triangle_8c4518d6-2a92-11ea-8123-8363a7ec19e6.png,Triangle
26720,Triangle_8b88c6de-2a85-11ea-8123-8363a7ec19e6.png,Triangle
71196,Circle_b2aeb0da-2a98-11ea-8123-8363a7ec19e6.png,Circle
84919,Square_b6840806-2a96-11ea-8123-8363a7ec19e6.png,Square
42890,Circle_bd1e0044-2a88-11ea-8123-8363a7ec19e6.png,Circle
49345,Triangle_c79c3728-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
16436,Square_cec5737e-2a9a-11ea-8123-8363a7ec19e6.png,Square
74382,Square_bbd782da-2a94-11ea-8123-8363a7ec19e6.png,Square
6748,Circle_bcdbe726-2a89-11ea-8123-8363a7ec19e6.png,Circle
11040,Square_49671502-2a95-11ea-8123-8363a7ec19e6.png,Square
29193,Square_2d4b6a8c-2a84-11ea-8123-8363a7ec19e6.png,Square
10903,Circle_8c38f68a-2a85-11ea-8123-8363a7ec19e6.png,Circle
8265,Square_151d080c-2a8f-11ea-8123-8363a7ec19e6.png,Square
6544,Triangle_9c5c8dfc-2a98-11ea-8123-8363a7ec19e6.png,Triangle
65496,Square_b6c46050-2a86-11ea-8123-8363a7ec19e6.png,Square
40435,Square_59e0301e-2a98-11ea-8123-8363a7ec19e6.png,Square
6477,Square_9b38eaf4-2a86-11ea-8123-8363a7ec19e6.png,Square
47501,Triangle_a2fb3e78-2a8a-11ea-8123-8363a7ec19e6.png,Triangle
19028,Circle_5311628e-2a8a-11ea-8123-8363a7ec19e6.png,Circle
78745,Square_5451eb84-2a88-11ea-8123-8363a7ec19e6.png,Square
32651,Triangle_97b0265e-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
72464,Triangle_1ce5d694-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
73118,Square_56d6ef78-2a8b-11ea-8123-8363a7ec19e6.png,Square
38480,Circle_7b218b0a-2a85-11ea-8123-8363a7ec19e6.png,Circle
23453,Triangle_7eb51c96-2a85-11ea-8123-8363a7ec19e6.png,Triangle
57409,Triangle_f063e81a-2a83-11ea-8123-8363a7ec19e6.png,Triangle
68109,Triangle_810d696e-2a83-11ea-8123-8363a7ec19e6.png,Triangle
28069,Circle_4fcf1936-2a94-11ea-8123-8363a7ec19e6.png,Circle
8357,Circle_89699888-2a8a-11ea-8123-8363a7ec19e6.png,Circle
65941,Triangle_95bd7128-2a98-11ea-8123-8363a7ec19e6.png,Triangle
72048,Triangle_c10dba54-2a98-11ea-8123-8363a7ec19e6.png,Triangle
80296,Circle_c5332e12-2a8d-11ea-8123-8363a7ec19e6.png,Circle
24285,Triangle_defcc244-2a89-11ea-8123-8363a7ec19e6.png,Triangle
84232,Square_d2b3c5c4-2a8d-11ea-8123-8363a7ec19e6.png,Square
34729,Square_3e0cdbee-2a89-11ea-8123-8363a7ec19e6.png,Square
23905,Circle_5d2972e0-2a97-11ea-8123-8363a7ec19e6.png,Circle
24297,Square_5aed8ff0-2a94-11ea-8123-8363a7ec19e6.png,Square
85969,Triangle_a753e80c-2a9a-11ea-8123-8363a7ec19e6.png,Triangle
